Load Record,Item Number
9252202,135692
9242822,297
9242822,298
9252475,96860
9252201,173485
9251510,51668
9262205,50232
9252564,50086
9252202,138215
9242822,370
9272971,90
9272957,58
9272957,44
9272957,45
9272825,1723
9262450,50475
9252201,176398
9272890,75
9262201,51254
9262450,50988
9272890,76
9242543,222591
9252202,141505
9262201,51780
9272942,154
9262201,51784
9242822,1548
9272989,186
9242580,837
9272989,185
9252201,177032
9272989,159
9272969,167
9252202,142636
9252543,206616
9252202,142889
9242581,953
9251302,1355
9252201,179296
9251191,64779
9242581,168
9252543,206244
9242476,53150
9252543,205653
9251302,1283
9251302,1338
9251302,1272
9251302,1312
9251302,1347
9251302,1333
9251302,1345
9251302,1318
9251302,1324
9251302,1319
9251302,1323
9251302,1332
9251302,1415
9251302,1381
9251302,1397
9251302,1411
9251302,1409
9251302,1334
9251302,1399
9251302,1407
9251513,51907
9252202,132826
9252435,67819
9252205,120841
9242580,1222
9252201,175290
9242580,1220
9242822,1163
9242822,1164
9252543,205144
9242580,1488
9263102,53125
9262205,50720
9242580,980
9242822,1733
9242848,103
9242580,1032
9273002,28
9242602,1423
9272942,213
9262201,52505
9262201,52752
9242205,15618
9232513,1519
9254412,52696
9272825,1952
9252201,173010
9252205,119327
9252211,130794
9252324,50794
9272915,53
9252201,175114
9253102,193530
9272915,63
9272957,92
9262205,50253
9262201,50868
9252543,205871
9242784,9
9272957,91
9253100,70096
9263102,53837
9263102,53123
9263102,53124
9242822,2037
9251510,51497
9252548,52987
9241342,68600
9242552,563
9242578,39
9272972,32
9252202,142629
9252380,50569
9242822,2128
9252211,132224
9251510,51570
9242731,114
9252202,141498
9272890,271
9252201,179263
9253100,68819
9251289,56853
9252202,140215
9242204,51747
9251316,4678
9252205,125337
9262201,52759
9242553,1033
9252403,55741
9251510,51709
9252423,61983
9252644,50577
9272989,189
9272989,190
9242822,2227
9242560,340
9262205,51943
9242553,453
9242826,11
9242918,109
9272890,591
9272890,588
9242580,1485
9242580,1486
9242580,1337
9242580,1339
9272890,649
9242580,1338
9272890,619
9272942,473
9262201,52918
9262201,52919
9242580,1532
9242822,954
9252205,121291
9252543,205651
9262201,51004
9262201,51001
9262475,51367
9242822,953
9242822,955
9242822,957
9262201,51708
9252543,206018
9262201,51082
9262201,51081
9252033,67310
9252543,206023
9252543,206019
9262201,51037
9262201,51222
9262201,51205
9242580,1408
9262201,51153
9262205,50475
9252547,1130
9242580,676
9272890,641
9262205,50714
9242822,1070
9242822,1178
9262205,50713
9242822,1149
9262205,50816
9242552,834
9242580,674
9242822,1031
9242822,1189
9242552,837
9262205,50815
9242822,1179
9262205,50808
9262201,51410
9262201,51412
9262205,50724
9262205,50858
9242822,1071
9262201,51411
9242552,848
9272953,29
9242580,851
9242794,103
9272928,75
9242580,850
9262205,51791
9272890,263
9242602,1436
9242580,1096
9252248,72991
9242580,1305
9272890,355
9242822,1710
9262201,52417
9262205,50817
9252201,173450
9252065,50206
9252201,173705
9252543,201116
9252543,200887
9252543,201117
9252205,119804
9252543,206021
9252205,120089
9252450,56799
9252543,205154
9262201,51206
9252201,175170
9252205,120812
9252201,175016
9252201,175022
9252201,175023
9252201,175014
9252205,120575
9252593,50153
9252201,175281
9252543,205313
9262201,50596
9252202,137999
9252543,205155
9252205,120867
9252543,205153
9252205,120866
9242632,260
9252201,175369
9262201,50756
9252205,121181
9252205,121182
9262450,50379
9262201,51036
9252201,180541
9262201,53053
9252543,208843
9262205,53100
9252543,208842
9252752,50314
9262201,53019
9262201,53018
9272752,700
9252201,180487
9252201,180485
9252403,55844
9252202,144791
9262475,53437
9252543,208714
9252205,126422
9262201,52954
9252543,208666
9252543,208665
9252543,208670
9252061,51200
9252056,51189
9252543,208667
9262475,53264
9252543,208669
9242822,2143
9251305,8020
9252205,126279
9272942,393
9272995,510
9252201,180486
9252202,143893
9242564,270
9262201,52383
9262201,52382
9262201,52384
9242731,475
9252547,1169
9272890,399
9252201,178563
9242581,875
9262201,52020
9242647,43
9252543,207781
9262475,52529
9242854,99
9272942,203
9252543,207780
9262205,51096
9252543,207857
9252543,207858
9262205,51100
9252202,142944
9242580,1031
9242580,835
9272915,227
9252498,51930
9252423,61967
9252205,121904
9262205,50668
9252201,176796
9262423,66
9262475,52209
9252205,121906
9252205,121218
9252201,176571
9252201,176803
9242580,404
9272890,74
9272915,139
9252201,176107
9272953,17
9242580,244
9272890,58
9252543,206428
9262475,51806
9242570,257
9262205,50365
9252547,1071
9242570,256
9262205,50363
9262205,50362
9272825,1307
9252548,53002
9252531,54958
9252201,175679
9252201,175680
9252201,175678
9252201,175675
9252201,175677
9252201,175674
9252201,175682
9272971,195
9252201,175676
9252201,175717
9252475,97353
9242822,611
9242552,566
9252205,121219
9252543,208542
9252450,56596
9252543,205347
9252026,68109
9262201,50131
9252202,136835
9252211,134739
9252202,137214
9252475,97168
9253102,192763
9262205,50111
9252248,73121
9272915,56
9262201,50298
9252543,204141
9252435,67311
9252435,67309
9252061,51180
9252211,132302
9252423,61857
9252201,173982
9252033,66696
9252202,133158
9252543,200230
9252202,132532
9252202,132578
9252450,56595
9252201,172900
9252201,172901
9252543,199321
9252202,132548
9252202,132533
9252202,132453
9252543,199320
9252202,53667
9252202,54940
9252205,53010
9252202,53668
9252202,54505
9252205,59310
9252543,73952
9252296,2416
9252201,82037
9252201,82038
9252202,54490
9252543,119106
9252543,119105
9252388,1492
9252201,82036
9252039,14519
9252543,118257
9252201,85724
9252202,54425
9252543,127477
9252205,59309
9252201,96855
9252201,20514
9252543,73956
9252205,36497
9252202,38492
9252450,3494
9252201,50747
9252201,58226
9252543,141262
9252248,5240
9252201,51320
9252201,96853
9252205,68541
9252215,2536
9252201,64008
9252201,96852
9252201,96849
9252435,11496
9252398,296
9252202,1654
9252205,51814
9242532,7100
9252201,37615
9252205,61049
9252202,40323
9252201,64009
9252543,127478
9252205,51812
9252205,39087
9252543,81183
9252205,40695
9252201,100858
9252201,64015
9252202,29335
9252202,59648
9252201,100856
9252201,107111
9252201,67714
9252201,17667
9242512,3631
9252543,127479
9252205,59308
9252201,107110
9252202,79903
9242543,42985
9252201,64012
9252202,80392
9252201,14830
9252205,50869
9252201,67710
9242205,71084
9252450,2914
9252202,826
9252026,7350
9242205,83378
9252543,55939
9252205,65842
9252205,65841
9242205,70257
9242205,81598
9252204,695
9252202,29334
9252543,89697
9252202,46301
9252202,80394
9252205,60943
9252205,37005
9252202,21437
9252201,96854
9252543,73953
9252543,127480
9252205,38674
9252543,73954
9252211,69167
9252205,51811
9252543,141261
9252202,80391
9252202,80393
9242402,9774
9252201,51319
9242039,18597
9252201,67711
9252543,119107
9242205,71083
9242543,119191
9252202,43614
9242505,8865
9252201,7988
9252205,15992
9252205,51807
9252201,64063
9252202,59647
9252205,59307
9252450,2915
9252033,5053
9252202,48648
9252201,64014
9252475,43713
9252201,1161
9252202,22128
9252202,56800
9252543,73955
9252202,20587
9252376,3561
9252201,100857
9252039,15140
9242039,18598
9242543,145060
9252201,64062
9252543,58588
9252201,48354
9252205,50870
9242543,125696
9252543,31828
9252201,50749
9252202,46056
9252202,29333
9252256,365
9252201,7
9252201,6
9252257,50216
9242822,603
9252202,135869
9272921,4
9272921,3
9272921,2
9252202,135545
9252202,138306
9232475,30492
9262201,51522
9242822,1346
9242822,1339
9252450,56895
9262205,50205
9262201,51521
9252202,138331
9242822,1345
9242822,1342
9252403,55471
9252205,119982
9252205,119975
9252205,120073
9252205,119981
9252205,120081
9262450,50451
9252201,173779
9252543,202483
9252573,50272
9252573,50273
9252543,202222
9252543,202221
9252514,50239
9252543,202219
9252359,50882
9252201,173701
9252026,67810
9252201,173702
9252543,200990
9252248,71805
9252201,173562
9252201,173571
9252201,173584
9252201,173561
9252201,173559
9272825,1978
9252201,173560
9252543,201119
9252543,201118
9252201,173457
9252201,173456
9252543,200880
9252201,173509
9252201,173365
9272954,120
9262201,51157
9262201,51165
9262201,51156
9262201,51158
9262201,51155
9262201,51154
9262201,51185
9262205,50524
9262205,50523
9262205,50748
9242822,1341
9242971,12
9242822,1343
9242822,1340
9242822,1351
9242822,1344
9262205,50235
9262205,50236
9262205,50238
9252047,55279
9262201,50764
9262201,50773
9262201,50772
9262201,50766
9262201,50763
9262201,50768
9252547,730
9262205,50206
9252026,68228
9252543,205416
9262201,50765
9262205,50203
9262205,50204
9252047,55278
9252543,205404
9252543,205411
9252543,205415
9262201,50767
9262205,50202
9242822,1116
9262423,25
9252052,52583
9252297,54181
9242822,1114
9262423,27
9262201,50710
9252201,175301
9262201,50709
9262201,50735
9252543,205346
9262201,50723
9262201,50724
9252201,175300
9252201,175297
9262201,50597
9262205,50141
9252547,692
9262205,50137
9262201,50598
9262205,50146
9252078,58287
9252201,175180
9242580,1100
9272942,242
9252248,72992
9242559,420
9242643,276
9242553,451
9242552,895
9262205,51932
9272890,421
9262201,51765
9242580,726
9262201,51915
9272978,247
9272942,178
9272942,180
9272942,152
9262201,51766
9242868,12
9272942,190
9272942,193
9272942,192
9272942,194
9262201,51914
9262201,51767
9262201,51764
9272942,429
9242580,724
9272942,179
9242579,32
9242856,8
9242566,159
9272890,260
9272942,191
9252564,50193
9262205,50665
9242822,1094
9272825,1924
9242822,1089
9242822,1092
9242822,1095
9272825,1923
9242822,1370
9242552,840
9262205,50667
9242822,1091
9242822,1367
9262201,51666
9252547,1129
9272825,1922
9252026,68451
9272825,1929
9252435,68718
9242822,1090
9242822,1112
9242822,1113
9242822,1115
9242822,1117
9242854,158
9272825,1870
9272825,1869
9272825,1873
9272954,121
9272954,125
9272954,119
9242580,1548
9242580,1537
9252201,180034
9242580,1558
9242875,21
9242553,2591
9242553,2587
9242774,393
9262201,52948
9242580,1552
9242580,1546
9252201,180033
9242580,1533
9272890,736
9242854,159
9242818,35
9242580,1500
9242825,11
9242580,1424
9242553,608
9242580,1455
9242580,1545
9242580,1551
9242580,1450
9262201,52586
9242580,1456
9242580,1559
9242871,14
9242580,1449
9242580,1451
9242586,322
9262201,52590
9242580,1367
9262201,52595
9242580,1361
9242559,484
9242580,1375
9262450,51127
9272890,420
9242761,21
9242580,1169
9272890,419
9242580,1148
9262205,52125
9242580,1452
9272890,416
9272942,315
9262205,52123
9262205,52121
9272942,261
9262205,52124
9242553,334
9242558,485
9242558,486
9262205,51789
9242569,99
9242632,259
9242553,333
9242553,335
9272942,238
9272942,239
9242580,1101
9262201,52581
9242566,218
9252202,144422
9262201,50911
9252202,138314
9242822,702
9252211,134853
9252531,54945
9252423,61937
9252543,203241
9242580,401
9252202,141146
9272890,67
9252202,141078
9242822,301
9242822,599
9251125,50820
9251125,50821
9252202,136500
9242866,160
9252543,208115
9242556,127
9242816,124
9262450,51387
9242822,1977
9262205,50492
9272890,483
9272890,484
9242960,1
9262205,52133
9242642,109
9252278,50426
9252044,51278
9252435,67884
9252450,56644
9252450,56583
9252543,202358
9232513,179
9242822,1924
9262205,52134
9262475,52289
9262475,52304
9252205,120110
9262475,414
9252543,202525
9252201,173711
9252205,125218
9252202,52989
9252543,135937
9252205,65323
9252201,80172
9252543,99864
9252201,98580
9242201,1416
9252205,38889
9252201,98585
9252205,68848
9252201,86452
9242201,1417
9252201,76202
9252201,80247
9252543,62382
9252543,99389
9252201,37547
9252201,63955
9252202,50118
9221222,18
9221222,11
9252201,122109
9221222,15
9221222,16
9252205,62208
9252201,100424
9252543,147826
9252205,58497
9252205,56877
9252475,37792
9252201,94342
9252543,138429
9252201,115973
9241166,7194
9252201,122122
9252201,122120
9252201,122126
9252205,68849
9252435,12800
9252543,128173
9252435,12794
9252201,79676
9252201,94574
9252202,71338
9252435,7104
9252202,58830
9252201,98583
9252543,111535
9252435,12799
9252201,113591
9252201,61804
9252201,103065
9252201,57594
9252201,61444
9252205,36915
9252202,31342
9252202,71339
9252205,65322
9252201,93885
9252039,15134
9252435,12802
9252201,114221
9252026,17532
9252201,59189
9252413,130
9221222,22
9221222,108
9221222,25
9221222,21
9221222,19
9221222,12
9221222,20
9221222,17
9252201,94637
9252201,122129
9252202,69070
9252201,102021
9252435,12805
9252438,2377
9252202,60430
9252202,50641
9252201,108881
9252039,11574
9252205,54735
9252205,51204
9252202,55306
9252205,51205
9252543,20438
9252543,84039
9252201,57592
9252201,102019
9252201,61628
9252294,3260
9252543,84037
9252202,30883
9252543,132411
9252201,61805
9252201,107586
9252543,128170
9252201,122128
9252543,111489
9252435,12806
9252201,102020
9252202,50117
9252201,122108
9252201,122107
9252543,125364
9252201,122104
9252485,301
9252435,12796
9252202,69069
9252205,51206
9252202,58831
9252201,103067
9252202,60431
9252202,61711
9252205,60864
9252205,50851
9252205,62024
9252202,60432
9252201,94636
9252543,128172
9252201,90300
9252201,103066
9252202,31341
9252202,50643
9252503,72
9252039,11573
9252202,48990
9252201,66884
9252201,74620
9252201,70396
9252201,74619
9252202,32592
9252202,69893
9252202,33566
9252201,63970
9252201,64560
9252202,69892
9252202,70235
9252201,64559
9252202,32140
9252201,63969
9252202,70535
9252403,4686
9252201,110081
9252201,64558
9252205,39678
9252543,115864
9252205,63847
9252543,140750
9252205,63694
9252205,63722
9252201,110087
9252201,110079
9252202,71336
9251160,19724
9252543,108676
9252543,101858
9252543,101867
9252201,94639
9252202,32595
9252033,7093
9252201,74616
9252201,64721
9252543,146267
9252496,217
9252202,32326
9252201,74651
9252435,13036
9252202,41513
9252201,64369
9252435,1648
9252450,1197
9252201,26005
9252201,6458
9252030,210
9252033,572
9252033,573
9252201,6463
9252201,6460
9251160,19725
9252543,101865
9252202,59111
9252543,101855
9252543,135938
9252435,15112
9252435,15115
9252543,135935
9252543,135936
9252543,98990
9252543,108679
9252543,101864
9252543,98997
9252543,101856
9252201,109382
